2.000000000000000000e+00 4.026212635595626921e+00
3.000000000000000000e+00 3.664681468424755728e+00
4.000000000000000000e+00 3.147176969817965464e+00
5.000000000000000000e+00 2.600626270756785097e+00
6.000000000000000000e+00 2.088169615551413560e+00
7.000000000000000000e+00 1.663087581782513702e+00
8.000000000000000000e+00 1.350442482761796237e+00
9.000000000000000000e+00 1.150467871817670851e+00
1.000000000000000000e+01 1.049686492637658342e+00
1.100000000000000000e+01 1.022931692931156045e+00
1.200000000000000000e+01 1.049797897152001447e+00
1.300000000000000000e+01 1.110215217762634765e+00
1.400000000000000000e+01 1.185489207396287714e+00
1.500000000000000000e+01 1.261461153076485653e+00
1.600000000000000000e+01 1.328840403199995635e+00
1.700000000000000000e+01 1.386510517673513521e+00
1.800000000000000000e+01 1.433503682141385793e+00
1.900000000000000000e+01 1.474586335244221225e+00
2.000000000000000000e+01 1.511453061898469175e+00
2.100000000000000000e+01 1.547074044563118811e+00
2.200000000000000000e+01 1.584791033502405133e+00
2.300000000000000000e+01 1.627054062029618997e+00
2.400000000000000000e+01 1.676684735717381969e+00
2.500000000000000000e+01 1.731674464562760418e+00
2.600000000000000000e+01 1.789940369095983419e+00
2.700000000000000000e+01 1.848805105422027584e+00
2.800000000000000000e+01 1.903882202184858263e+00
2.900000000000000000e+01 1.951119678163219406e+00
4.771099853515625000e+01 6.566443934825407780e-01
7.647200012207031250e+01 -9.857321428085326076e+00
1.059169998168945312e+02 -2.838188835247361297e+01
1.356049957275390625e+02 -4.388418124922640118e+01
1.654060058593750000e+02 -4.296980339288974449e+01
1.952669982910156250e+02 -1.865833821797633263e+01
2.251649932861328125e+02 2.533821032205370472e+01
2.550870056152343750e+02 7.482478234402940132e+01
2.850249938964843750e+02 1.111023219268427624e+02
3.149750061035156250e+02 1.191032006721824104e+02
3.449339904785156250e+02 9.406846154108123415e+01
3.748989868164062500e+02 4.395654738852129384e+01
4.048699951171875000e+02 -1.340596364487312364e+01
4.348439941406250000e+02 -5.780123278148300159e+01
4.648219909667968750e+02 -7.490105696135448454e+01
4.948030090332031250e+02 -6.191976812274349129e+01
5.247849731445312500e+02 -2.839125737315584175e+01
5.547700195312500000e+02 7.928338649372253855e+00
5.847559814453125000e+02 2.866964915643598388e+01
6.147440185546875000e+02 2.237231174544706036e+01
6.447319946289062500e+02 -1.082980458476734320e+01
6.747219848632812500e+02 -5.955391262850221068e+01
7.047119750976562500e+02 -1.057201580482028760e+02
7.347039794921875000e+02 -1.319758034749926594e+02
7.646959838867187500e+02 -1.280612105044218936e+02
7.946879882812500000e+02 -9.470820569328593308e+01
8.246820068359375000e+02 -4.302984700472720192e+01
8.546749877929687500e+02 9.841743618499068091e+00
8.846690063476562500e+02 4.714435465796174185e+01
9.146640014648437500e+02 5.835204169817652087e+01
9.446589965820312500e+02 4.245044795525060266e+01
9.746539916992187500e+02 7.519743938915619985e+00
1.004648986816406250e+03 -3.281937806117272771e+01
1.034645019531250000e+03 -6.463080255083228565e+01
1.064640991210937500e+03 -7.846353814657381065e+01
1.094636962890625000e+03 -7.218210914345100093e+01
1.124633056640625000e+03 -5.086002732767070711e+01
1.154630004882812500e+03 -2.423780080534400838e+01
1.184625976562500000e+03 -2.736613441911597278e+00
1.214623046875000000e+03 6.267667361385965918e+00
1.244619995117187500e+03 7.436149185969589404e-01
1.274618041992187500e+03 -1.590016788470136255e+01
1.304614990234375000e+03 -3.655930261393640279e+01
1.334612060546875000e+03 -5.337018362548329975e+01
1.364609985351562500e+03 -6.049754125342145272e+01
1.394607055664062500e+03 -5.597870136934776752e+01
1.424604980468750000e+03 -4.195531940664484694e+01
1.454603027343750000e+03 -2.352897542417709076e+01
1.484600952148437500e+03 -6.679674073679662705e+00
1.514598999023437500e+03 3.794135682893699624e+00
1.544597045898437500e+03 5.755843818833239922e+00
1.574594970703125000e+03 5.890478182141855451e-02
1.604593017578125000e+03 -1.010053599847666916e+01
1.634592041015625000e+03 -2.058953104470679918e+01
1.664589965820312500e+03 -2.779926942624463848e+01
1.694588012695312500e+03 -2.977646176691566282e+01
1.724587036132812500e+03 -2.659834170082259064e+01
1.754584960937500000e+03 -2.005855565670603724e+01
1.784583984375000000e+03 -1.278506200648645219e+01
1.814583007812500000e+03 -7.251082220608078721e+00
1.844581054687500000e+03 -4.949467240708604443e+00
1.874579956054687500e+03 -6.056798349810777360e+00
1.904578979492187500e+03 -9.552016131439787117e+00
1.934577026367187500e+03 -1.375109190018426553e+01
