2.000000000000000000e+00 1.163451112419352285e+01 -2.164089196790399455e+03 -2.240186442362983144e+03 -4.249764111462013716e+03 4.375900696602650146e+11 4.617232126963699557e+01
3.000000000000000000e+00 8.907241352495020692e+00 -2.051176810182795180e+03 -1.780883579858975054e+03 -3.895496747294248507e+03 4.167472380741355591e+11 -1.404391107691935758e+02
4.000000000000000000e+00 7.027197380855795927e+00 -1.807651034039992055e+03 -1.467135769244843459e+03 -3.623775253750750380e+03 4.017521773627777100e+11 -3.323442479571781405e+02
5.000000000000000000e+00 5.711812547623821956e+00 -1.477388675904194315e+03 -1.252670180475812913e+03 -3.416027280486753170e+03 3.916771198660001221e+11 -5.110709128323492223e+02
6.000000000000000000e+00 4.766272877098117533e+00 -1.144414516145815242e+03 -1.103193248006050453e+03 -3.254542429614514276e+03 3.852280540882952271e+11 -6.590933809342402583e+02
7.000000000000000000e+00 4.081410858885647031e+00 -8.034079433241458901e+02 -1.002267655122598853e+03 -3.127331741922250785e+03 3.815437574647250977e+11 -7.917039019485002882e+02
8.000000000000000000e+00 3.581503224721700462e+00 -4.859755926992193054e+02 -9.322929237634980382e+02 -3.026208472387349957e+03 3.800125560366711426e+11 -8.996109128871694338e+02
9.000000000000000000e+00 3.218400757063591300e+00 -2.011565595138620210e+02 -8.807166364272992496e+02 -2.945505037091868417e+03 3.801923357058410645e+11 -9.840470776987899626e+02
1.000000000000000000e+01 2.953200964446295984e+00 5.948660508892089638e+01 -8.455157335167390329e+02 -2.879628805866229868e+03 3.815927354797804565e+11 -1.052381423862647125e+03
1.100000000000000000e+01 2.751692950705546536e+00 3.041094505952912641e+02 -8.263188283356915917e+02 -2.823737878228416776e+03 3.837864334387268066e+11 -1.111082984845336341e+03
1.200000000000000000e+01 2.595127887889702833e+00 5.323114731905320696e+02 -8.199071594936716565e+02 -2.776470177246812909e+03 3.866919587212646484e+11 -1.162011824332330434e+03
1.300000000000000000e+01 2.468622469041292788e+00 7.415531509876416294e+02 -8.223501254659216784e+02 -2.737333580100460040e+03 3.903143025001679688e+11 -1.205875761954069958e+03
1.400000000000000000e+01 2.359697118103440516e+00 9.306200698064515109e+02 -8.303759363144536110e+02 -2.705722473525383975e+03 3.946380821371746826e+11 -1.243511851248280209e+03
1.500000000000000000e+01 2.265487168468098389e+00 1.103598264730720757e+03 -8.433480351864469640e+02 -2.680577289189568546e+03 3.995664225215614014e+11 -1.276274087465151297e+03
1.600000000000000000e+01 2.185531681158181527e+00 1.265898879689189016e+03 -8.612886750077753959e+02 -2.660724969140119356e+03 4.049820750371122437e+11 -1.305645700484984673e+03
1.700000000000000000e+01 2.119369716456048991e+00 1.422933054370361106e+03 -8.842201101107699515e+02 -2.644992454563202955e+03 4.107677906542596436e+11 -1.333109919367120710e+03
1.800000000000000000e+01 2.066540332261183721e+00 1.580111924799183498e+03 -9.121645953367002448e+02 -2.632206686197480394e+03 4.168063200838150635e+11 -1.360149972711997179e+03
1.900000000000000000e+01 2.026494209051634243e+00 1.741959784745858997e+03 -9.450989557537923247e+02 -2.621378259780374265e+03 4.229996433333064575e+11 -1.387992989403159072e+03
