1.981054443120379815e+00 1.978463681877618896e+00 3.292833169444124852e+00
3.788192010729556358e+00 1.696762962842929667e+01 2.579660296517942264e+00
1.362748388637538000e+00 3.929029581457750275e+00 1.763806219908080397e+00
4.654884687696604573e+00 2.809000062626902405e+01 2.454600944754543601e+00
2.929446711660264491e+00 1.135859246455629545e+01 2.566555435446720601e+00
-1.584485214412488130e+00 -3.110678543196587320e+00 2.448410809079383910e+00
-3.477539633351481196e+00 -4.332534716209785586e+00 3.905992900584226213e+00
-3.344991387139844008e-01 5.410720544423431200e+00 3.505775801979450712e+00
-2.174165484887175648e+00 -1.023968339159764085e+01 2.266976716211084319e+00
-3.082701675380771444e+00 -9.330922293688932001e+00 3.871705668262552358e+00
-2.910037795633515945e+00 -7.185511072710678349e+00 3.701129155248997549e+00
3.503721846618129021e+00 1.695120388714195769e+01 2.212716770755307483e+00
4.804416385583266447e+00 3.157233698327991434e+01 3.679465734079856887e+00
-3.132183896276178103e+00 -6.414128107154575709e+00 3.265772509499123899e+00
5.003949363301885001e-02 1.077765409441687749e-01 3.340859164816134985e+00
-3.885073551181889240e+00 -1.814531458062910119e+01 3.134559373742327182e+00
3.270083566320799662e+00 1.464053448960764925e+01 1.890853547437064019e+00
9.613348042207050526e-01 5.393846417302542662e+00 2.538811692677289678e+00
-2.674118799615370801e+00 -8.911391121991844244e+00 2.886732026546965812e+00
-4.461780724251845243e+00 -1.084919592795767862e+01 2.080480003536064881e+00
6.680751376576433032e+00 5.905486065159615805e+01 3.478050641309998525e+00
4.984350286088247373e+00 2.767088908695586724e+01 1.870440486896387977e+00
6.844798246273292364e+00 5.807677763482090683e+01 2.280857944676512705e+00
6.641785963008810967e+00 5.626676577130129431e+01 2.133215474473955098e+00
4.873616512237152421e+00 2.712242164576458592e+01 3.660288275063430685e+00
3.797385598927562000e+00 1.896899054717591326e+01 3.142972640147700503e+00
4.066097238692252702e+00 2.405444447011224085e+01 3.356336737226343736e+00
5.434287728216101954e+00 3.771632459988520480e+01 1.546803015111002155e+00
6.224697745788958514e+00 5.128374915068036444e+01 3.830233902033028937e+00
2.067746921462436660e+00 6.356200143966223237e+00 2.598456014117116020e+00
2.851543642565077086e+00 1.234694592390195922e+01 3.376769832583121023e+00
3.379103534545901510e+00 1.641240043319298891e+01 1.527132544560095839e+00
-3.173154352091791974e+00 -2.208637438169713363e+00 3.946732581273318718e+00
6.621112017252764659e+00 4.636898584699362402e+01 3.587295342717919500e+00
4.745836080051113015e+00 3.296668037281228436e+01 3.737808278295676079e+00
-1.816270802350570701e+00 -2.054233701868035666e+00 2.532710531641574114e+00
5.363578487102179437e+00 3.516588960100219907e+01 3.765748924688128607e+00
-2.185858778480875397e+00 -6.868751033375946946e+00 3.777110751818146817e+00
1.002242684026601438e+00 8.490026145379975020e+00 3.842450694909878006e+00
-3.865541095475817368e+00 -9.581831909526577817e+00 3.410347820261297347e+00
4.606885611320430840e+00 2.624061348043871433e+01 1.738847708497248457e+00
-4.984493060896202365e-01 7.362010093423499990e-01 3.241478300830921366e+00
-2.561624017793072472e+00 -2.978475162454191860e+00 3.766943095843672040e+00
4.872816069170221809e+00 2.806094299314550966e+01 1.681671540128367059e+00
-5.568255154574934807e-01 -2.955007787539206898e+00 2.086743337708919732e+00
6.469260953304784678e+00 5.192440302250300022e+01 2.483444298223125291e+00
4.644940397385672881e+00 2.997832905077174814e+01 2.526901252717704605e+00
-3.618074700961682044e+00 -1.057872876323976818e+01 2.618544817973972538e+00
-3.573116431329496301e+00 -6.131468198209597986e+00 3.967259256281445268e+00
4.787948540059083768e-02 5.646321771551898738e-02 2.097478104269816512e+00
