4.727494845777299837e+00 -5.419495470469497950e-02 3.983528453340552944e-01
1.149702320124609267e+00 4.951624650859822729e-01 1.585330885006269730e-02
1.845313705206694355e+00 -2.731554074950397482e-01 4.446708243694555973e-01
1.856753424088986026e+00 9.325478109838136742e-02 1.922569078895564609e-01
1.946084324580604763e+00 4.960525551881819761e-02 2.495350143201204296e-01
1.007611718418691016e+00 4.540147817703769073e-01 1.324220796706518932e-01
1.054515872817866740e+00 6.178446703743749602e-01 1.482947336609418687e-01
3.029385690348718185e-01 2.707707695110264101e+00 2.950242573281086633e-02
3.027777673064219188e-01 2.448666377078345668e+00 3.510691393303154162e-01
3.709021393362905261e+00 7.937814139277957204e-02 1.068580668541138090e-01
5.785463177590838280e-01 1.525542097028107724e+00 5.241150806142941265e-02
3.120891383564124766e+00 -1.552306562094582683e-02 2.713405798130613666e-02
5.812340462971704591e-01 2.212003776416515244e+00 3.547242963274946925e-01
3.258737426298279782e+00 1.001834331542065734e-02 5.019176750936138465e-02
3.964184006618259870e-01 2.231056641029385723e+00 1.357530001730812286e-01
4.273763836389441906e+00 3.434596734169830801e-01 4.600177820234637727e-01
3.268522868759045963e+00 5.760690117002725125e-02 3.298966505891558487e-01
1.866379030159159846e+00 9.545459565264230450e-02 1.082843970010122225e-01
8.060275246442522024e-01 8.804113505575764664e-01 1.318133272788600818e-01
2.628648793851628973e-01 3.288644621615029795e+00 4.151233771275126272e-01
4.826244100247248703e+00 2.821641019883372459e-01 4.544657526846430651e-01
4.087185695082241388e+00 5.540505392182691613e-02 7.254784977473144325e-02
3.785683302410405737e+00 -7.504178829492140490e-02 1.194738824972514935e-01
3.486599880464939183e+00 -3.243891098432012954e-01 3.782858134228329061e-01
1.493426029291869961e+00 3.389511713874960308e-01 3.049737413838777833e-01
2.380987950552019505e+00 8.792287748144789195e-02 3.142160858369325016e-01
2.948962116709998860e+00 5.313208718994872903e-01 3.287461093731733897e-01
4.302612400139605775e+00 -2.171423170454466270e-02 4.934542997806506959e-02
4.316591114431971299e+00 1.705598757036201618e-01 1.167612653439845105e-01
2.077707672463111610e+00 1.087986876665662239e-01 8.409642654903920489e-02
3.767313574097914231e+00 5.216544267792264655e-01 4.668495136302756032e-01
4.743933955524865631e+00 -1.566738124990063319e-01 1.142313865274197093e-01
2.233636707061203097e+00 6.107334701771121449e-02 1.688581903223801972e-01
1.072363223337071680e+00 6.731575178833268946e-01 2.465085130701010208e-01
4.315967900496191945e+00 1.754383884523604518e-03 1.218886849953804141e-03
3.250879539820598740e+00 -6.715165571197401206e-02 2.078894109722964068e-01
2.421393891378747831e+00 1.470491211681561050e-01 1.930076217805290484e-01
2.312714857934506263e+00 -1.182634974264844263e-02 5.859734425949542080e-02
1.457267104303659355e+00 1.293714440768998775e-01 3.058432012338884176e-01
4.620668323766390806e+00 -4.274019797829719386e-02 9.455822364375671141e-02
2.714296082370940333e+00 5.081689942150760531e-02 3.192807322774543488e-02
2.008475399939066541e+00 7.537108832132800862e-02 3.975263687078223196e-02
4.815045010314467078e+00 5.051465935305704535e-01 1.638451415694506252e-01
4.271890912970219389e+00 1.175871610093761309e-02 6.224647360064522461e-02
8.370794611966775323e-01 8.974627724416671670e-01 4.969928642572865041e-01
2.609782492947565924e+00 -4.437400512046824758e-02 5.888473218986395308e-02
3.521219709016763399e+00 4.322603540752485013e-02 7.455811651190580314e-02
2.704178158864649184e+00 -7.934196377267255240e-02 1.008894283515989754e-01
3.477730410508640624e+00 -1.225692487923373680e-01 3.490880970112688053e-01
4.127168476045033785e+00 -2.916381304516528772e-01 4.762684939008507423e-01
2.096386616703677097e-01 3.281727732503838091e+00 1.091134447706081922e-01
1.782891353321325312e+00 9.264992203950209171e-02 1.275411774131527953e-01
4.682660169357787616e+00 -5.376846166417098560e-01 2.874082853344961941e-01
3.101905680969844425e+00 -1.075404417191509338e-01 3.036777586643312765e-01
2.112422054648643854e+00 1.438432036842514083e-01 1.458492246518696134e-01
4.961218784987985408e+00 2.528295395246155791e-02 2.108756966127324217e-01
2.515159680718583868e+00 -1.102077426863696807e-01 1.977614628660491203e-01
4.942954735405696631e+00 3.770419713652807536e-02 5.814023867625822684e-02
2.531328497469522709e+00 1.452504594786526992e-01 2.393860356948298573e-01
1.244063175373401053e+00 3.917990127244223020e-01 1.972066885748499643e-01
2.180192541548630736e+00 -2.862052952206338152e-01 3.184826470900886664e-01
3.956284660745346127e+00 4.285118951218550021e-01 3.462055285500513779e-01
1.865323014267662449e+00 -3.297200750177297079e-01 3.841355617180730042e-01
4.578445300811949004e+00 1.327874057497927807e-01 2.661573829666669111e-01
4.252158884609001710e+00 -8.370542359405996891e-02 1.725962058421869338e-01
6.344604893343425145e-01 1.829645836531485603e+00 4.945466511746187122e-01
3.823334757315205445e-01 1.363457515805925890e+00 3.666802526512124571e-01
3.719318679129784755e+00 -4.075724030066406045e-01 4.665217778759764844e-01
2.189427203239761255e+00 5.635239296908037959e-02 3.978733623920038820e-02
2.252878502061308907e+00 1.085302009405187396e-01 3.117720254364686472e-01
3.547054188236814731e+00 -2.438255733469317232e-01 2.537835506081277392e-01
4.226123667847422105e+00 2.230216931640299494e-01 1.918458505157604743e-01
4.553086783319992392e+00 3.668702573371240144e-02 9.290195279502699854e-02
1.740342571857969034e+00 4.293175294571736078e-01 4.343855348921891180e-01
4.723524642659716832e+00 -3.255599724746154888e-01 1.342926675741324405e-01
3.639474087309352290e-01 2.299185970514514565e+00 2.071570089235822976e-01
1.980890398961596244e+00 3.009228496711121026e-01 4.555331946958750544e-01
1.632566859327046593e+00 -1.043521062858855930e-01 3.232940262038254131e-01
6.239474622468571541e-01 7.977345594554088315e-01 4.655277390749126831e-01
3.740144195398817484e+00 9.919342161866977550e-03 2.135426053419654524e-01
5.786966421830186391e-01 1.595791468462490093e+00 2.458873280800599748e-02
4.424608519791093819e+00 2.711794493896269032e-01 1.514790459156382108e-01
1.546060598333352409e+00 1.966562029905317421e-01 2.222229213176061258e-01
3.800828119704797725e+00 2.616459501596444387e-02 6.106835518356706904e-02
3.043609899457091927e+00 -2.432687512997678547e-01 2.183079384905396436e-01
2.273788961911654916e+00 3.315037563245683272e-02 3.237271175126079092e-01
2.076746763730769274e+00 6.945572378341271502e-01 4.296759617769446149e-01
3.927009573922220387e+00 3.213246771173373928e-02 3.478532808058393266e-02
2.941501224374489798e+00 -5.354951591866075750e-02 4.672883194024896047e-02
5.822704793308258742e-01 1.929387860659821818e+00 3.234221661118173996e-01
3.907626687224463602e-01 2.954288872915551423e+00 4.264701271902877067e-01
3.686786042422403042e+00 8.645497890134760943e-02 1.474938102136134077e-01
1.300704715685052637e+00 3.780087215928273903e-02 2.071307550064023784e-01
2.488927576478678905e+00 1.389109097477737864e-02 1.361306857260590197e-01
3.093446533638037010e+00 7.458600652033765821e-02 8.812878590541134427e-02
1.327099424521984705e+00 1.583969088863757535e-01 3.272248659980430130e-01
1.491327518339375491e+00 2.064380928389453473e-01 6.845104837767684858e-02
3.012377085013385081e+00 -1.790707254660259262e-01 2.398469640166470684e-01
2.759171625746119183e+00 4.888427065280692013e-02 2.582106551921543036e-01
4.507318982026337295e+00 5.456798392615293952e-02 2.221328703035528318e-01
