2.000000000000000000e+00 1.098436549928802353e-01
3.000000000000000000e+00 9.286375881212574623e-02
4.000000000000000000e+00 6.493715678710880457e-02
5.000000000000000000e+00 3.899102989843875045e-02
6.000000000000000000e+00 2.154928601335322214e-02
7.000000000000000000e+00 1.277321521720971471e-02
8.000000000000000000e+00 9.494581983450094131e-03
9.000000000000000000e+00 8.334316252615815018e-03
1.000000000000000000e+01 7.653860720483698053e-03
1.100000000000000000e+01 7.095836896388193170e-03
1.200000000000000000e+01 6.441577969479550005e-03
1.300000000000000000e+01 5.862524558554141341e-03
1.400000000000000000e+01 5.612726340941834834e-03
1.500000000000000000e+01 5.826939096211907962e-03
1.600000000000000000e+01 6.370293465997839237e-03
1.700000000000000000e+01 6.997419526580715178e-03
1.800000000000000000e+01 7.549147975125244416e-03
1.900000000000000000e+01 8.046598083349943559e-03
2.000000000000000000e+01 8.626260626507930782e-03
2.100000000000000000e+01 9.454435116244193707e-03
2.200000000000000000e+01 1.064094444002151515e-02
2.300000000000000000e+01 1.220346554976151944e-02
2.400000000000000000e+01 1.409130895056930760e-02
2.500000000000000000e+01 1.623669325982391928e-02
2.600000000000000000e+01 1.860304732714790008e-02
2.700000000000000000e+01 2.118129465549279181e-02
2.800000000000000000e+01 2.397722050208201880e-02
2.900000000000000000e+01 2.698975023718389737e-02
4.771099853515625000e+01 1.273493804906238591e-01
7.647200012207031250e+01 4.827112220479183868e-01
1.059169998168945312e+02 9.530146222080694285e-01
1.356049957275390625e+02 1.184296753638581112e+00
1.654060058593750000e+02 9.986696646203295780e-01
1.952669982910156250e+02 7.443869150408755075e-01
2.251649932861328125e+02 1.303291868725468428e+00
2.550870056152343750e+02 3.643710591159123435e+00
2.850249938964843750e+02 8.180852393369310249e+00
3.149750061035156250e+02 1.427721082376100803e+01
3.449339904785156250e+02 2.029699839469129685e+01
3.748989868164062500e+02 2.417291607643005591e+01
4.048699951171875000e+02 2.442377928009118548e+01
4.348439941406250000e+02 2.090448970859257471e+01
4.648219909667968750e+02 1.513137019906069369e+01
4.948030090332031250e+02 9.759462074789368558e+00
5.247849731445312500e+02 7.575795689211577866e+00
5.547700195312500000e+02 1.023712741722636466e+01
5.847559814453125000e+02 1.753105180708442390e+01
6.147440185546875000e+02 2.726967248743215322e+01
6.447319946289062500e+02 3.617829705186903766e+01
6.747219848632812500e+02 4.111383455014699706e+01
7.047119750976562500e+02 4.040116473713224821e+01
7.347039794921875000e+02 3.443091586093179757e+01
7.646959838867187500e+02 2.569100898543335632e+01
7.946879882812500000e+02 1.766368344755008479e+01
8.246820068359375000e+02 1.356941996935564276e+01
8.546749877929687500e+02 1.506808808934187383e+01
8.846690063476562500e+02 2.172506111377025206e+01
9.146640014648437500e+02 3.114051188684796756e+01
9.446589965820312500e+02 3.995557380439203143e+01
9.746539916992187500e+02 4.505922991005256506e+01
1.004648986816406250e+03 4.478071916474058156e+01
1.034645019531250000e+03 3.935572580572845425e+01
1.064640991210937500e+03 3.080263057055701381e+01
1.094636962890625000e+03 2.205664985157353897e+01
1.124633056640625000e+03 1.592412754214193349e+01
1.154630004882812500e+03 1.405146845624290286e+01
1.184625976562500000e+03 1.649347599831992639e+01
1.214623046875000000e+03 2.177673316140232984e+01
1.244619995117187500e+03 2.759089496332463298e+01
1.274618041992187500e+03 3.163468689715762139e+01
1.304614990234375000e+03 3.244854961521543402e+01
1.334612060546875000e+03 2.981170606043533411e+01
1.364609985351562500e+03 2.473421663185960639e+01
1.394607055664062500e+03 1.895864796940819375e+01
1.424604980468750000e+03 1.430421618532837869e+01
1.454603027343750000e+03 1.201253653711266089e+01
1.484600952148437500e+03 1.240815769113768141e+01
1.514598999023437500e+03 1.486075209669019337e+01
1.544597045898437500e+03 1.812246307529033018e+01
1.574594970703125000e+03 2.079721340511487782e+01
1.604593017578125000e+03 2.185195085643045232e+01
1.634592041015625000e+03 2.089494597840783285e+01
1.664589965820312500e+03 1.825361800732813577e+01
1.694588012695312500e+03 1.476146565682674172e+01
1.724587036132812500e+03 1.142985828024276351e+01
1.754584960937500000e+03 9.092696761805688865e+00
1.784583984375000000e+03 8.154842911597592447e+00
1.814583007812500000e+03 8.512827597488515252e+00
1.844581054687500000e+03 9.668999462675410328e+00
1.874579956054687500e+03 1.094160815314823054e+01
1.904578979492187500e+03 1.171874228761998538e+01
1.934577026367187500e+03 1.165061686436641963e+01
