2.000000000000000000e+00 9.655310689187488151e+02
3.000000000000000000e+00 9.195356808001289437e+02
4.000000000000000000e+00 8.864422889386179349e+02
5.000000000000000000e+00 8.642037878170424392e+02
6.000000000000000000e+00 8.499649569666206617e+02
7.000000000000000000e+00 8.418255266610711942e+02
8.000000000000000000e+00 8.384358580248086810e+02
9.000000000000000000e+00 8.384358092779419849e+02
1.000000000000000000e+01 8.418973372942949709e+02
1.100000000000000000e+01 8.471089657113934663e+02
1.200000000000000000e+01 8.533940775678489672e+02
1.300000000000000000e+01 8.610964576950082119e+02
1.400000000000000000e+01 8.705760138583801790e+02
1.500000000000000000e+01 8.815883496264186761e+02
1.600000000000000000e+01 8.930877708360956149e+02
1.700000000000000000e+01 9.061836018610570136e+02
1.800000000000000000e+01 9.194585927800280842e+02
1.900000000000000000e+01 9.330721158358588809e+02
2.000000000000000000e+01 9.470992864765267996e+02
2.100000000000000000e+01 9.613340676350662761e+02
2.200000000000000000e+01 9.758676665887716126e+02
2.300000000000000000e+01 9.907169801037000525e+02
2.400000000000000000e+01 1.005750283570572833e+03
2.500000000000000000e+01 1.021133097130958618e+03
2.600000000000000000e+01 1.036659386792703344e+03
2.700000000000000000e+01 1.052494674533675379e+03
2.800000000000000000e+01 1.068655861392992847e+03
2.900000000000000000e+01 1.084933333768208513e+03
4.771099853515625000e+01 1.428623864629114223e+03
7.647200012207031250e+01 2.089853264632849005e+03
1.059169998168945312e+02 2.962328472728058387e+03
1.356049957275390625e+02 3.974998780370996883e+03
1.654060058593750000e+02 4.922464487728690074e+03
1.952669982910156250e+02 5.567942234621023090e+03
2.251649932861328125e+02 5.721539236385668119e+03
2.550870056152343750e+02 5.327296996105326798e+03
2.850249938964843750e+02 4.508539391216757394e+03
3.149750061035156250e+02 3.505979548089707805e+03
3.449339904785156250e+02 2.589004065480178724e+03
3.748989868164062500e+02 1.968514082374868849e+03
4.048699951171875000e+02 1.733103856807749025e+03
4.348439941406250000e+02 1.836252166711706195e+03
4.648219909667968750e+02 2.128939626083905296e+03
4.948030090332031250e+02 2.429088056947951827e+03
5.247849731445312500e+02 2.591174369337906228e+03
5.547700195312500000e+02 2.554801885167368255e+03
5.847559814453125000e+02 2.353100747099492764e+03
6.147440185546875000e+02 2.087220032006319798e+03
6.447319946289062500e+02 1.876629881755622819e+03
6.747219848632812500e+02 1.808278766178110118e+03
7.047119750976562500e+02 1.904399110525982678e+03
7.347039794921875000e+02 2.118465293392888270e+03
7.646959838867187500e+02 2.356474198487057492e+03
7.946879882812500000e+02 2.515835849065402726e+03
8.246820068359375000e+02 2.523072751060222345e+03
8.546749877929687500e+02 2.359372871066982043e+03
8.846690063476562500e+02 2.061791723567957433e+03
9.146640014648437500e+02 1.707295228345456735e+03
9.446589965820312500e+02 1.382699957843052289e+03
9.746539916992187500e+02 1.155333871214893406e+03
1.004648986816406250e+03 1.053560438734278023e+03
1.034645019531250000e+03 1.061660051885393159e+03
1.064640991210937500e+03 1.133256962226518681e+03
1.094636962890625000e+03 1.209349612049713414e+03
1.124633056640625000e+03 1.241447841413253855e+03
1.154630004882812500e+03 1.205802436867135611e+03
1.184625976562500000e+03 1.108384003272154132e+03
1.214623046875000000e+03 9.776383336647917304e+02
1.244619995117187500e+03 8.511406130600562392e+02
1.274618041992187500e+03 7.610912677629718246e+02
1.304614990234375000e+03 7.230060461792232900e+02
1.334612060546875000e+03 7.325051372912382703e+02
1.364609985351562500e+03 7.689359529084988480e+02
1.394607055664062500e+03 8.049213788155014981e+02
1.424604980468750000e+03 8.160055707704224233e+02
1.454603027343750000e+03 7.891754779748130204e+02
1.484600952148437500e+03 7.254686037076055527e+02
1.514598999023437500e+03 6.379962049720335244e+02
1.544597045898437500e+03 5.460719400408955835e+02
1.574594970703125000e+03 4.680201225770713904e+02
1.604593017578125000e+03 4.154290255388468722e+02
1.634592041015625000e+03 3.905182016492038883e+02
1.664589965820312500e+03 3.868313517875050707e+02
1.694588012695312500e+03 3.929065212723821787e+02
1.724587036132812500e+03 3.967082521590082251e+02
1.754584960937500000e+03 3.898352031973367957e+02
1.784583984375000000e+03 3.694754119765474343e+02
1.814583007812500000e+03 3.385191802846119344e+02
1.844581054687500000e+03 3.034252120731366631e+02
1.874579956054687500e+03 2.714321441335904979e+02
1.904578979492187500e+03 2.479386384911141761e+02
1.934577026367187500e+03 2.347936145552050959e+02
