2.000000000000000000e+00 7.943025434221145931e-02
3.000000000000000000e+00 6.745825693089232966e-02
4.000000000000000000e+00 4.746204303235923572e-02
5.000000000000000000e+00 2.874011040927943947e-02
6.000000000000000000e+00 1.605235140145527470e-02
7.000000000000000000e+00 9.597642186606091669e-03
8.000000000000000000e+00 7.150367529638100225e-03
9.000000000000000000e+00 6.305021444832742752e-03
1.000000000000000000e+01 5.784841106922497533e-03
1.100000000000000000e+01 5.398036430022875969e-03
1.200000000000000000e+01 4.929111543275212053e-03
1.300000000000000000e+01 4.512073635220808371e-03
1.400000000000000000e+01 4.371524242501800654e-03
1.500000000000000000e+01 4.644712178297562104e-03
1.600000000000000000e+01 5.207246407759345830e-03
1.700000000000000000e+01 5.824235325953883331e-03
1.800000000000000000e+01 6.346987944293989471e-03
1.900000000000000000e+01 6.805037828501488660e-03
2.000000000000000000e+01 7.335033979934690168e-03
2.100000000000000000e+01 8.101370116608963903e-03
2.200000000000000000e+01 9.211963328892109823e-03
2.300000000000000000e+01 1.068258476846234775e-02
2.400000000000000000e+01 1.246063913734266754e-02
2.500000000000000000e+01 1.447643924730993188e-02
2.600000000000000000e+01 1.669150814020197576e-02
2.700000000000000000e+01 1.909486350938347995e-02
2.800000000000000000e+01 2.169038480095264801e-02
2.900000000000000000e+01 2.447554709560340047e-02
4.771099853515625000e+01 1.164013305462584941e-01
7.647200012207031250e+01 4.454481664175651279e-01
1.059169998168945312e+02 8.898475421934964880e-01
1.356049957275390625e+02 1.123042061224362120e+00
1.654060058593750000e+02 9.632270588138125422e-01
1.952669982910156250e+02 6.962836309061259943e-01
2.251649932861328125e+02 1.095896056574461985e+00
2.550870056152343750e+02 3.042086734338601772e+00
2.850249938964843750e+02 6.936886580063513996e+00
3.149750061035156250e+02 1.226212481081241101e+01
3.449339904785156250e+02 1.758709989550037989e+01
3.748989868164062500e+02 2.108783706392401314e+01
4.048699951171875000e+02 2.141448133751329408e+01
4.348439941406250000e+02 1.841780516439956372e+01
4.648219909667968750e+02 1.340671277411487594e+01
4.948030090332031250e+02 8.744791938118698482e+00
5.247849731445312500e+02 6.907188748457302019e+00
5.547700195312500000e+02 9.405552405121341053e+00
5.847559814453125000e+02 1.604816991971179974e+01
6.147440185546875000e+02 2.489531531225439664e+01
6.447319946289062500e+02 3.298661077589841994e+01
6.747219848632812500e+02 3.749383134980373455e+01
7.047119750976562500e+02 3.687770824942502657e+01
7.347039794921875000e+02 3.149836092937631449e+01
7.646959838867187500e+02 2.359315037272565263e+01
7.946879882812500000e+02 1.634053049403713231e+01
8.246820068359375000e+02 1.266633144476959671e+01
8.546749877929687500e+02 1.411175335466564462e+01
8.846690063476562500e+02 2.027538000433039400e+01
9.146640014648437500e+02 2.898142539727066236e+01
9.446589965820312500e+02 3.714001277431728454e+01
9.746539916992187500e+02 4.189969864643653352e+01
1.004648986816406250e+03 4.169622185618830201e+01
1.034645019531250000e+03 3.674210492254020011e+01
1.064640991210937500e+03 2.887225752724308236e+01
1.094636962890625000e+03 2.079767579136546019e+01
1.124633056640625000e+03 1.510472600635163509e+01
1.154630004882812500e+03 1.334068789578038938e+01
1.184625976562500000e+03 1.556592561014599951e+01
1.214623046875000000e+03 2.044352015176328052e+01
1.244619995117187500e+03 2.583746078100871202e+01
1.274618041992187500e+03 2.962270246859388223e+01
1.304614990234375000e+03 3.042696167126196016e+01
1.334612060546875000e+03 2.803626397995099495e+01
1.364609985351562500e+03 2.336507789142485336e+01
1.394607055664062500e+03 1.802560564115320219e+01
1.424604980468750000e+03 1.369990477404992824e+01
1.454603027343750000e+03 1.155422818082189451e+01
1.484600952148437500e+03 1.189718664319070207e+01
1.514598999023437500e+03 1.416064466456820448e+01
1.544597045898437500e+03 1.718996229372839935e+01
1.574594970703125000e+03 1.969276462823612661e+01
1.604593017578125000e+03 2.069920711770479826e+01
1.634592041015625000e+03 1.983862732549882324e+01
1.664589965820312500e+03 1.740111590084832471e+01
1.694588012695312500e+03 1.415600403440648414e+01
1.724587036132812500e+03 1.103836128280582685e+01
1.754584960937500000e+03 8.830191708286905694e+00
1.784583984375000000e+03 7.913643856661702891e+00
1.814583007812500000e+03 8.204470562482249818e+00
1.844581054687500000e+03 9.247333968870597332e+00
1.874579956054687500e+03 1.041479035649383533e+01
1.904578979492187500e+03 1.113607048911508457e+01
1.934577026367187500e+03 1.108377987767137185e+01
