2.000000000000000000e+00 8.313000202178955078e-01 3.977999925613403320e+00
3.000000000000000000e+00 6.777999997138977051e-01 3.803999900817871094e+00
4.000000000000000000e+00 3.848200082778930664e+00 3.749000072479248047e+00
5.000000000000000000e+00 5.335700035095214844e+00 3.503999948501586914e+00
6.000000000000000000e+00 -3.223200082778930664e+00 3.450999975204467773e+00
7.000000000000000000e+00 -7.264999747276306152e-01 3.395999908447265625e+00
8.000000000000000000e+00 5.981800079345703125e+00 3.487999916076660156e+00
9.000000000000000000e+00 1.180140018463134766e+01 3.555000066757202148e+00
1.000000000000000000e+01 7.091899871826171875e+00 3.700000047683715820e+00
1.100000000000000000e+01 9.019900321960449219e+00 3.802000045776367188e+00
1.200000000000000000e+01 -2.688400030136108398e+00 3.950999975204467773e+00
1.300000000000000000e+01 1.219099998474121094e+00 4.078000068664550781e+00
1.400000000000000000e+01 7.533299922943115234e+00 4.223000049591064453e+00
1.500000000000000000e+01 -6.785900115966796875e+00 4.359000205993652344e+00
1.600000000000000000e+01 2.513499975204467773e+00 4.502999782562255859e+00
1.700000000000000000e+01 4.873700141906738281e+00 4.651000022888183594e+00
1.800000000000000000e+01 9.277999877929687500e+00 4.797999858856201172e+00
1.900000000000000000e+01 5.078199863433837891e+00 4.953000068664550781e+00
2.000000000000000000e+01 8.407400131225585938e+00 5.100999832153320312e+00
2.100000000000000000e+01 1.043470001220703125e+01 5.263999938964843750e+00
2.200000000000000000e+01 -1.742100000381469727e+00 5.412000179290771484e+00
2.300000000000000000e+01 -4.242999851703643799e-01 5.584000110626220703e+00
2.400000000000000000e+01 5.981200218200683594e+00 5.735000133514404297e+00
2.500000000000000000e+01 -4.699999809265136719e+00 5.914999961853027344e+00
2.600000000000000000e+01 5.967199802398681641e+00 6.074999809265136719e+00
2.700000000000000000e+01 -6.707099914550781250e+00 6.265999794006347656e+00
2.800000000000000000e+01 4.886899948120117188e+00 6.440999984741210938e+00
2.900000000000000000e+01 1.163319969177246094e+01 6.651999950408935547e+00
4.771099853515625000e+01 6.679999828338623047e-01 6.449999809265136719e-01
7.647200012207031250e+01 -7.538000106811523438e+00 8.410000205039978027e-01
1.059169998168945312e+02 -2.768000030517578125e+01 1.164999961853027344e+00
1.356049957275390625e+02 -4.166899871826171875e+01 1.424999952316284180e+00
1.654060058593750000e+02 -4.694400024414062500e+01 1.503999948501586914e+00
1.952669982910156250e+02 -1.987000083923339844e+01 1.480000019073486328e+00
2.251649932861328125e+02 2.163500022888183594e+01 1.618999958038330078e+00
2.550870056152343750e+02 6.896900177001953125e+01 2.000999927520751953e+00
2.850249938964843750e+02 1.080830001831054688e+02 2.375000000000000000e+00
3.149750061035156250e+02 1.190090026855468750e+02 2.512000083923339844e+00
3.449339904785156250e+02 9.396199798583984375e+01 2.372999906539916992e+00
3.748989868164062500e+02 4.709600067138671875e+01 2.105999946594238281e+00
4.048699951171875000e+02 -7.782999992370605469e+00 1.929000020027160645e+00
4.348439941406250000e+02 -5.466699981689453125e+01 1.901999950408935547e+00
4.648219909667968750e+02 -7.645300292968750000e+01 1.896000027656555176e+00
