2.000000000000000000e+00 8.236301550373914537e-05 1.779114250576550871e-01 -4.465194344891824235e-02 -5.142947980337250202e-01 4.680409125414286554e+07 2.297021445617255520e+00
3.000000000000000000e+00 -3.001166533809773718e-04 -1.905761507425274282e+00 2.729073250465711697e-01 -4.197957616394340508e-01 3.957055017960980535e+07 2.524523288428179413e+00
4.000000000000000000e+00 -4.962317325173382088e-04 -2.906975925112097237e+00 4.297973260766705939e-01 -2.853475389675660945e-01 2.767311932128993422e+07 2.208463870123285044e+00
5.000000000000000000e+00 -4.597249167686418003e-04 -2.659155618047357894e+00 3.966461991810217302e-01 -1.672253155523412138e-01 1.661975852433938906e+07 1.576014992999850151e+00
6.000000000000000000e+00 -2.901534815209702578e-04 -1.735567512004066115e+00 2.566521794805827206e-01 -9.008293880059421721e-02 9.190147700460955501e+06 9.289042902599863316e-01
7.000000000000000000e+00 -1.215402279807938080e-04 -8.433485692479363305e-01 1.167406484413897189e-01 -5.149239258576167322e-02 5.453009078637254424e+06 4.729665956456196585e-01
8.000000000000000000e+00 -3.252257116542756066e-05 -3.751275366834991298e-01 3.949885075816769731e-02 -3.659227756600495068e-02 4.058434499274124857e+06 2.557003868896779997e-01
9.000000000000000000e+00 -1.362358970047328199e-05 -2.954810164705525266e-01 2.759391949962511359e-02 -3.061007554574744771e-02 3.531647191559530795e+06 2.007418205244275444e-01
1.000000000000000000e+01 -2.186053464317029571e-05 -3.538713660460241495e-01 4.003220787061369246e-02 -2.763667097546882931e-02 3.279609423256102949e+06 2.060061223151642695e-01
1.100000000000000000e+01 -1.992845950405525146e-05 -3.266145731910599648e-01 3.785098250190464114e-02 -2.471842623958395505e-02 3.011758752911770716e+06 1.896074835905240674e-01
1.200000000000000000e+01 -8.182009784505478445e-06 -2.289423550119631667e-01 2.322851690667760913e-02 -2.180763284928633264e-02 2.734001317656357307e+06 1.524896057329676591e-01
1.300000000000000000e+01 3.609270001828090990e-06 -1.358153609395127137e-01 8.628335485396225815e-03 -1.958306441220422980e-02 2.526360401665511541e+06 1.163035676534309587e-01
1.400000000000000000e+01 7.865596314427653057e-06 -1.060077224092879633e-01 3.881411328390468873e-03 -1.857557601389293531e-02 2.452265511863815598e+06 9.804684140835669137e-02
1.500000000000000000e+01 5.766233644203741515e-06 -1.335474992505492342e-01 8.288515968781981491e-03 -1.872434949197303300e-02 2.508771055997182615e+06 9.610247162587948200e-02
1.600000000000000000e+01 6.802072920215201934e-07 -1.962762326548526115e-01 1.851786890529234786e-02 -1.982064795693410861e-02 2.676337623086794745e+06 1.041998959878306791e-01
1.700000000000000000e+01 -4.023459082860836311e-06 -2.720354626454645763e-01 3.123768720239474689e-02 -2.165573389507893451e-02 2.935425728829528205e+06 1.160685520303694901e-01
1.800000000000000000e+01 -4.975743528123563464e-06 -3.386667277733830250e-01 4.311618511813221366e-02 -2.402086906193980423e-02 3.266495792302514426e+06 1.254378771084918021e-01
1.900000000000000000e+01 4.926099216734369790e-07 -3.784602788733785195e-01 5.147482316462774488e-02 -2.674619783905856502e-02 3.654098192691443954e+06 1.272897138779857940e-01
2.000000000000000000e+01 1.225179854565452975e-05 -3.915012208542114625e-01 5.624805601423208540e-02 -2.981739751719957726e-02 4.099143484936757013e+06 1.216155268122996042e-01
2.100000000000000000e+01 2.947225355360780230e-05 -3.823233704377528852e-01 5.802358388237784798e-02 -3.325902780220643673e-02 4.606632134710099548e+06 1.096591856432309608e-01
2.200000000000000000e+01 5.132440427276993566e-05 -3.554605419664913502e-01 5.738910276715675218e-02 -3.709564724921343704e-02 5.181564413305645809e+06 9.266455983602739366e-02
2.300000000000000000e+01 7.697867813776654300e-05 -3.154465472645739399e-01 5.493230412813993047e-02 -4.135181316264804202e-02 5.828940372215162031e+06 7.187551858639133762e-02
2.400000000000000000e+01 1.056055006921283179e-04 -2.668151955310081314e-01 5.124087457799147288e-02 -4.605208149975476006e-02 6.553759817347087897e+06 4.853593082635417055e-02
2.500000000000000000e+01 1.363752956054994914e-04 -2.141002932741584708e-01 4.690249559291884140e-02 -5.122100677820463910e-02 7.361022283109419048e+06 2.388966523919205942e-02
2.600000000000000000e+01 1.684584847076800451e-04 -1.618356443039599413e-01 4.250484324803960323e-02 -5.688314198861212090e-02 8.255727006771968678e+06 -8.194097170052816459e-04
2.700000000000000000e+01 2.010254880373818498e-04 -1.145550497817912211e-01 3.863558798085595797e-02 -6.306303851228295398e-02 9.242872903298461810e+06 -2.434742577705605732e-02
2.800000000000000000e+01 2.332467239154339955e-04 -7.679230829202125796e-02 3.588239436723544146e-02 -6.978524604545517651e-02 1.032745853957035020e+07 -4.545051482475522681e-02
2.900000000000000000e+01 2.645110333212991049e-04 -5.206652365256220216e-02 3.472196258804659957e-02 -7.706959481864374129e-02 1.151389702839473262e+07 -6.316759115367436006e-02
4.771099853515625000e+01 1.133108339597788117e-03 -4.379497894052911122e-01 2.185918167612044272e-01 -3.137268632785211731e-01 5.455019410852260143e+07 -2.326206927257615242e-01
7.647200012207031250e+01 3.539447179257693143e-03 -2.556155334935278356e-01 7.212517498092115842e-01 -9.914049302707395039e-01 2.064017244019111693e+08 -9.151157467981591020e-01
1.059169998168945312e+02 4.096661004100221604e-03 3.448116240697962631e+00 7.989552717804956350e-01 -1.681167131582639307e+00 4.071323792898095846e+08 -1.889078054145321151e+00
1.356049957275390625e+02 1.762028367302548304e-04 1.184672894028571122e+01 1.090220321150840305e-01 -1.810408760095816305e+00 5.063715270455459952e+08 -2.369495144373423567e+00
1.654060058593750000e+02 -5.286472214960369342e-03 1.633120444972518825e+01 -1.035067946855668497e+00 -1.283507193237554134e+00 4.292249671509562731e+08 -1.994564229565654045e+00
1.952669982910156250e+02 -6.599379683267514451e-04 -8.937080713761202944e-01 -1.485247885121905975e+00 -6.889374740725484614e-01 3.254689470583227277e+08 -1.485140121858075091e+00
2.251649932861328125e+02 2.813429460420113770e-02 -6.560533497300735917e+01 3.477788312965894302e-01 -1.006628988067292951e+00 5.720194047513515949e+08 -2.614517401345983760e+00
2.550870056152343750e+02 8.246108144750152746e-02 -1.847553668619405869e+02 1.497745653930978138e+00 -2.841794196421432162e+00 1.575927170530948400e+09 -7.316626330918074572e+00
2.850249938964843750e+02 1.479457770699177388e-01 -3.420058512867906870e+02 -4.294769091975088493e+00 -6.139033063418430913e+00 3.509081466413928032e+09 -1.642126888204877844e+01
3.149750061035156250e+02 1.884249226871546057e-01 -4.882969160945638123e+02 -2.626157539595179102e+01 -9.847113695521336751e+00 6.081691733999168396e+09 -2.859175127328112964e+01
3.449339904785156250e+02 1.713772404982449871e-01 -5.691797024728017504e+02 -6.828780467343047178e+01 -1.267278010148551459e+01 8.617529310079383850e+09 -4.064327767422923898e+01
3.748989868164062500e+02 7.789079914466157106e-02 -5.387250966873890548e+02 -1.268165089687952189e+02 -1.341625562396053795e+01 1.022524862989524078e+10 -4.833393997427872790e+01
4.048699951171875000e+02 -6.512261502143701364e-02 -4.038560784450772871e+02 -1.840106412199145893e+02 -1.190785888898027167e+01 1.033067333771086311e+10 -4.888308898340874009e+01
4.348439941406250000e+02 -2.039634069447160414e-01 -2.120240197911460314e+02 -2.168169083488713511e+02 -8.705913551152377750e+00 8.844094852846530914e+09 -4.179670176514012070e+01
4.648219909667968750e+02 -2.629327323254599946e-01 -5.652166146744797004e+01 -2.021240377739067924e+02 -5.129344506699773376e+00 6.456503186826089859e+09 -3.030893873443289976e+01
4.948030090332031250e+02 -1.957645900695297314e-01 -1.804234356941769590e+01 -1.338581399959703901e+02 -2.299287516190950953e+00 4.238066652150624752e+09 -1.952847958657724092e+01
5.247849731445312500e+02 3.369368815787865401e-03 -1.469901616218016613e+02 -2.479974959606353124e+01 -9.208934424637327254e-01 3.390119898920147419e+09 -1.526044448579200186e+01
5.547700195312500000e+02 2.653927801479980531e-01 -4.101044995636837598e+02 8.730247229080963223e+01 -7.496083824960919628e-01 4.514273880099377632e+09 -2.051027435458818715e+01
5.847559814453125000e+02 4.902348391947626283e-01 -7.239992094134350964e+02 1.589614648554504015e+02 -1.115352962256110914e+00 7.563944171579599380e+09 -3.516409865609659846e+01
6.147440185546875000e+02 5.678210685297599980e-01 -9.609894373103377347e+02 1.530190457876064727e+02 -1.132972946815513637e+00 1.155730981411416245e+10 -5.456518715110458828e+01
6.447319946289062500e+02 4.472869373341694654e-01 -1.028403473211341179e+03 6.176773786006132383e+01 -3.858046213018440085e-01 1.520285285064360809e+10 -7.243688453980219322e+01
6.747219848632812500e+02 1.450640367198587910e-01 -8.851855785477268910e+02 -9.258067198365438344e+01 1.045316217077640886e+00 1.716824248153869820e+10 -8.221428637358343394e+01
7.047119750976562500e+02 -2.292470752661017741e-01 -5.910588289972906750e+02 -2.544824131205084825e+02 2.551187819312161764e+00 1.687011665692963791e+10 -8.087472106792681359e+01
7.347039794921875000e+02 -5.359305966398011378e-01 -2.547367451302839925e+02 -3.628687193380197300e+02 3.515806679779132082e+00 1.443064479255624962e+10 -6.887097232093530863e+01
7.646959838867187500e+02 -6.392951188337221424e-01 -1.621851435138488284e+01 -3.688369216224008369e+02 3.665498666689970264e+00 1.094243462693661690e+10 -5.147201541303125794e+01
7.946879882812500000e+02 -4.872285554568165367e-01 3.560705793284935083e+01 -2.632972531847445339e+02 3.314799661029610434e+00 7.749933766642023087e+09 -3.535771617214695794e+01
8.246820068359375000e+02 -1.154780553442620317e-01 -1.245305973502652819e+02 -7.578527688034360210e+01 3.228937844852630690e+00 6.190991456802005768e+09 -2.727741559309615482e+01
8.546749877929687500e+02 3.359460319796205852e-01 -4.180771186059550928e+02 1.256218837810406939e+02 4.230612058893790106e+00 6.811502596544922829e+09 -3.017557197865734508e+01
8.846690063476562500e+02 6.998313165186189622e-01 -7.232893516655102530e+02 2.678468847498306218e+02 6.775994379324501438e+00 9.480704084668828964e+09 -4.355761589066862172e+01
9.146640014648437500e+02 8.257080176848248243e-01 -9.001056542985796796e+02 2.938455641064491033e+02 1.056077264227859303e+01 1.315721716928077698e+10 -6.231038048307322441e+01
9.446589965820312500e+02 6.592009326002994385e-01 -8.711259807988546982e+02 1.916382016052035340e+02 1.464708270185042238e+01 1.657934466263668442e+10 -8.000180596928530008e+01
9.746539916992187500e+02 2.433633199171651995e-01 -6.294498169674155861e+02 -7.895035670607342126e+00 1.772003199098719506e+01 1.848809896152928925e+10 -9.011126490932568345e+01
1.004648986816406250e+03 -2.706914487971943117e-01 -2.664538835859708570e+02 -2.325283545056440744e+02 1.876575986102722027e+01 1.834693105122631836e+10 -8.964888882823309757e+01
1.034645019531250000e+03 -7.054304846581942456e-01 9.176379742709350751e+01 -4.043960213579680385e+02 1.738270143860276562e+01 1.621085625072787094e+10 -7.873750246749864345e+01
1.064640991210937500e+03 -9.033474118543978193e-01 3.131507258608312441e+02 -4.615928237512640635e+02 1.418316049852883509e+01 1.294308417315203667e+10 -6.170007751134445328e+01
1.094636962890625000e+03 -8.043545514493786186e-01 3.310935991410790393e+02 -3.876483730382720978e+02 1.042981484466132258e+01 9.613661581823257446e+09 -4.415400834211666847e+01
1.124633056640625000e+03 -4.455043126226811978e-01 1.481720253382690089e+02 -2.089580022568894719e+02 7.722015485699351700e+00 7.324151441432071686e+09 -3.197024782370219143e+01
1.154630004882812500e+03 3.013124743689132856e-02 -1.447740602601066371e+02 6.217778128143318206e+00 7.186369934679426308e+00 6.597565296832570076e+09 -2.814003354433749493e+01
1.184625976562500000e+03 4.529465512770869395e-01 -4.292793691420326923e+02 1.829314299625034721e+02 9.241071688357038738e+00 7.484947669998369217e+09 -3.307130197808909600e+01
1.214623046875000000e+03 6.697832480255385690e-01 -5.874795359909068111e+02 2.594399100105052867e+02 1.319578911415355549e+01 9.366043651554569244e+09 -4.357889842215971754e+01
1.244619995117187500e+03 6.166317141140567060e-01 -5.630831154866822317e+02 2.156420812522460153e+02 1.772545594214101072e+01 1.143101555567810059e+10 -5.524873941503969377e+01
1.274618041992187500e+03 3.179801065447236397e-01 -3.624380606638677023e+02 7.067945039824863329e+01 2.118865322280854002e+01 1.280849367072040176e+10 -6.326517339892063774e+01
1.304614990234375000e+03 -1.029024439607155728e-01 -6.759798953273943312e+01 -1.163843717148604071e+02 2.244483687005995876e+01 1.304970707463112831e+10 -6.495544579078131164e+01
1.334612060546875000e+03 -4.961530405533522980e-01 2.178140452844301365e+02 -2.788118385001752131e+02 2.105095767016393893e+01 1.205218189208267212e+10 -5.964095281902537238e+01
1.364609985351562500e+03 -7.218500462855459432e-01 3.938677592623207602e+02 -3.590083909664182897e+02 1.763698318386133224e+01 1.023611947405420494e+10 -4.953315437135383803e+01
1.394607055664062500e+03 -7.154509588275530518e-01 4.144882577406949622e+02 -3.348360102189324721e+02 1.343804492456293076e+01 8.184157938550882339e+09 -3.794941010855090724e+01
1.424604980468750000e+03 -4.880108577317727736e-01 2.871496981816612220e+02 -2.179270763079076687e+02 1.000002121746579320e+01 6.555845533574444771e+09 -2.868948296225370953e+01
1.454603027343750000e+03 -1.383950603661112666e-01 8.176131129890684690e+01 -5.612490086847365944e+01 8.427409657605799964e+00 5.720832126112416267e+09 -2.405450423367723189e+01
1.484600952148437500e+03 2.083883349469708435e-01 -1.150464769459658072e+02 9.433930932763168187e+01 9.209123919643857903e+00 5.807782287391684532e+09 -2.487729507276501550e+01
1.514598999023437500e+03 4.291730422355790608e-01 -2.208710815725067675e+02 1.817972903888787073e+02 1.186934498930618531e+01 6.554567866498128891e+09 -2.974767504298894139e+01
1.544597045898437500e+03 4.610799922874306844e-01 -1.985447614235846743e+02 1.832122725185255376e+02 1.537052203599955646e+01 7.563469464238110542e+09 -3.628842320400984534e+01
1.574594970703125000e+03 3.011399410718098579e-01 -5.455700977273547636e+01 1.025962545842584035e+02 1.836086335165276751e+01 8.354437354532890320e+09 -4.160088490536573147e+01
1.604593017578125000e+03 2.290564059555322274e-02 1.531073209638877870e+02 -2.393102817014280959e+01 1.981475453091050554e+01 8.630398418481916428e+09 -4.374500554137537023e+01
1.634592041015625000e+03 -2.757716878942133576e-01 3.534309462934492672e+02 -1.518848131881469499e+02 1.920355825430064556e+01 8.252298977094305038e+09 -4.180687063405823523e+01
1.664589965820312500e+03 -4.906979571672636098e-01 4.779947968130837239e+02 -2.369131553818194789e+02 1.680998317908581896e+01 7.360087965592470169e+09 -3.654533285074137439e+01
1.694588012695312500e+03 -5.624461064702082069e-01 4.948399765274058382e+02 -2.561931388295519696e+02 1.342332288095295922e+01 6.205158233265794754e+09 -2.954614256963763452e+01
1.724587036132812500e+03 -4.768416517880531558e-01 4.067772884822140327e+02 -2.075800075324778504e+02 1.014526417868228947e+01 5.117406098441694260e+09 -2.291091644879452716e+01
1.754584960937500000e+03 -2.820549614991882947e-01 2.582108858377108049e+02 -1.154384084818473042e+02 7.883634836924890976e+00 4.325087562881062508e+09 -1.821081014961718481e+01
1.784583984375000000e+03 -5.022986371010773610e-02 1.053745060069988142e+02 -1.298556443084623346e+01 7.180551142616842242e+00 3.961309114691440105e+09 -1.634816177239239821e+01
1.814583007812500000e+03 1.368030665829209624e-01 3.451234744231701512e+00 6.450039719110260705e+01 7.943693107632121553e+00 3.971981097409518242e+09 -1.704626543463056976e+01
1.844581054687500000e+03 2.256318647951900402e-01 -1.891678848131572721e+01 9.585638029124332604e+01 9.646800112121312054e+00 4.218771052409468651e+09 -1.936207534839713418e+01
1.874579956054687500e+03 1.961358150658121247e-01 3.979156334703581877e+01 7.533502978803063854e+01 1.147336000007896928e+01 4.495235218118569374e+09 -2.188844259850020180e+01
1.904578979492187500e+03 7.628807752734090286e-02 1.484517462110446218e+02 1.789073877819724601e+01 1.269304366020183039e+01 4.643609889959758759e+09 -2.346050046649885701e+01
1.934577026367187500e+03 -8.589568767627397960e-02 2.659289084160887455e+02 -5.385187854613052849e+01 1.281757035604087491e+01 4.557623931661467552e+09 -2.331093522908664895e+01
