2.000000000000000000e+00 6.877377985600729993e-05 1.860487745183880826e-01 -1.640878004976568591e-02 -3.698488669865954148e-01 3.600100917746818066e+07 1.871608975096887617e+00
3.000000000000000000e+00 -2.165063229930819233e-04 -1.352011330600904504e+00 1.885528106967127027e-01 -3.032125260070892003e-01 3.057657698167487234e+07 2.063359480179158378e+00
4.000000000000000000e+00 -3.655967206138283077e-04 -2.112241166171953566e+00 2.889748959770145342e-01 -2.073362310784469809e-01 2.151578966571657360e+07 1.813462292613927662e+00
5.000000000000000000e+00 -3.423074597921627049e-04 -1.957209603612440008e+00 2.661891270637807838e-01 -1.225209684031738910e-01 1.303278658251444437e+07 1.303750289803231377e+00
6.000000000000000000e+00 -2.187095551368714585e-04 -1.295271643181328258e+00 1.741094767805072829e-01 -6.670033855866383532e-02 7.284781944815743715e+06 7.777471301269721637e-01
7.000000000000000000e+00 -9.335844191961373273e-05 -6.419272987623173554e-01 8.202776068714594249e-02 -3.847212900924892875e-02 4.361908130087258294e+06 4.030784353066667047e-01
8.000000000000000000e+00 -2.567316514402902261e-05 -2.912706141608325527e-01 3.068142313467977708e-02 -2.740842088525645426e-02 3.255502441950469743e+06 2.206298855602840947e-01
9.000000000000000000e+00 -1.082554606446871348e-05 -2.281438006773923166e-01 2.201750114320105353e-02 -2.294725160957144378e-02 2.838106419118767139e+06 1.714046606467972966e-01
1.000000000000000000e+01 -1.689807774766724502e-05 -2.707123984554287710e-01 2.965681006542331480e-02 -2.075144465151345513e-02 2.642887896376041230e+06 1.729585012673699740e-01
1.100000000000000000e+01 -1.559053521955726385e-05 -2.538638734803078112e-01 2.842253713633875745e-02 -1.860827181103339584e-02 2.435828407769515179e+06 1.584195041741701671e-01
1.200000000000000000e+01 -6.744334704612484077e-06 -1.861656257532665337e-01 1.937810296400987661e-02 -1.650156098959845372e-02 2.224647209482164122e+06 1.276952202876645570e-01
1.300000000000000000e+01 2.763696271277857330e-06 -1.196050389805673048e-01 1.014698578186608822e-02 -1.496427892361635800e-02 2.077497987454275601e+06 9.738806409055188185e-02
1.400000000000000000e+01 7.576755679535029930e-06 -9.507737042560733542e-02 6.756245359348413138e-03 -1.441377448011442811e-02 2.048503016074086539e+06 8.056253227682839968e-02
