1.432206456948684803e+01 2.556861153103972129e+01 3.990878577524241688e+00
5.321775184453571228e+00 1.002729638717358007e+01 4.671140064199478914e+00
-2.645884605409946744e+01 -4.358540734661946203e+01 4.926337427663357360e+00
2.900145079621899669e+01 4.400507842664107727e+01 4.294251457471099265e+00
-4.875095305776302013e+00 -6.158009387468403872e+00 5.715653715381513678e+00
1.233391509336919256e+01 1.576647344024542008e+01 4.257658839336524892e+00
8.711359392361131881e+00 2.120637082873816581e+01 6.466199669834759689e+00
-4.712848147099542473e+00 -5.333193108728376153e+00 5.426955906075013658e+00
-2.509481368261829815e+01 -4.275697544254167326e+01 4.315548462040658784e+00
-7.241933124020000889e+00 -1.834234567601670562e+01 6.963956762473815232e+00
2.985608251896606191e+01 5.701902750407517573e+01 3.846311141484428653e+00
3.741497959193570466e+01 6.858085380485665894e+01 6.351973681469746502e+00
-2.885274592842325347e+00 2.212191956434753415e+00 6.851583602026568798e+00
1.903313972834716594e+01 3.407704156785947447e+01 3.352718994949721587e+00
-9.535504339719548028e+00 -2.483003902999575985e+01 5.293629095164054554e+00
2.661614615871236822e+00 6.943276326583712077e+00 6.693193109586179190e+00
3.213830432201680765e+01 5.457339902180857649e+01 5.004779650695112991e+00
3.054033290586357197e+01 5.718768355229283884e+01 3.291317537471671884e+00
2.329208459896162253e+01 3.432303415886763531e+01 3.514496555120805166e+00
-2.305684170100499486e+01 -3.879570813921661454e+01 5.752772454112541567e+00
2.196393356643164196e+01 4.593918805394258698e+01 5.029607997694134802e+00
1.689432480465256248e+01 2.901934358466093755e+01 6.873868071387781775e+00
2.041913682454352852e+01 3.273383308455953511e+01 4.636710799432242069e+00
-2.580819490891900969e+01 -4.965234416145153773e+01 6.919696820208354637e+00
2.074932378163988744e+01 3.577135734675601242e+01 6.790040604836343974e+00
1.272332210931374874e+01 2.319905726451991868e+01 5.693217288967513667e+00
2.417661585128129786e+00 -3.906255537537779432e-01 6.325919820108662606e+00
4.589645801110222578e+00 8.169724091462054361e+00 4.811386617056117032e+00
3.270305880373850016e+01 5.341682283491209660e+01 5.046291821577325365e+00
-7.006557577521927982e+00 -1.436056582267785231e+01 3.175468713878812910e+00
-1.274886775548302609e+01 -2.774793501776755988e+01 3.276850717458394513e+00
3.221201534472376693e+01 5.631316472331621981e+01 5.979695239483699964e+00
-2.745735824698072847e+01 -5.358351605558161168e+01 6.587062647094550805e+00
2.668245048720862656e+01 3.813014534604427297e+01 5.704656129998423530e+00
1.963481768086919033e+01 2.977058899238003420e+01 4.039699365443988555e+00
1.589063897824718907e+01 2.262568981714073857e+01 4.164269917571440160e+00
-1.476701788126972836e+01 -2.377720403713050601e+01 6.317523688631650813e+00
2.413833840188538460e+01 4.616215096675979623e+01 4.137677338231407376e+00
2.749567435323753983e+01 5.116141617053487778e+01 4.031390473835822164e+00
-1.440330153288030779e+01 -1.742593730396325924e+01 4.371411003766238146e+00
1.410051509919487955e+01 3.105962041570331067e+01 3.271244618898940804e+00
3.479683239295539465e+01 5.899470931537874208e+01 6.027973810509747565e+00
-1.595684197716283492e+01 -3.110804583208213714e+01 5.649474420572095923e+00
1.504806896869236255e+01 2.229324898818005352e+01 6.532342127759171113e+00
7.960825061334396935e+00 1.188405752047583874e+01 6.295272188063817609e+00
3.820824409435168434e-01 1.850902767628887613e+00 4.554391586900547573e+00
2.630485765751059546e+01 4.795513206597360067e+01 3.877981200423377128e+00
-2.885901059592963236e+01 -4.987031392006051078e+01 5.826938693115804924e+00
-2.805333218512149074e+01 -6.128018959390466591e+01 6.431219051021101585e+00
1.129562731201391301e+01 2.126524719715889233e+01 5.344305074784078791e+00
